sha256,kept_image_id,kept_source_dataset,kept_source_relative_path,discarded_source_dataset,discarded_source_relative_path,discarded_source_filename
cb3770f0f0bcd3ad58ec4a0ba1cb00d4932a1e436cfa9f11149994f7b9dcd43a,img_00000970,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0331.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0331.jpg,Beretta+M9A1+pistol_0331.jpg
532ca6e788896b6b0d82f80b194d3fc02c0a64033115cbce655a7d84874e03fb,img_00000971,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0332.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0332.jpg,Beretta+M9A1+pistol_0332.jpg
d3c9468bcd57b83dc16fee75656eee92562b0b1b3b6d711c23dbceafba5dda4a,img_00000972,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0335.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0335.jpg,Beretta+M9A1+pistol_0335.jpg
18665198e35293049c053be9edd6361089b88b4c8bbe6367934bfa989e9c37ef,img_00000973,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0338.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0338.jpg,Beretta+M9A1+pistol_0338.jpg
a7677e4434b0bd97c5b04541bf8cadb0e027974968f0535b517ed6d1f1c976a9,img_00000974,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0339.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0339.jpg,Beretta+M9A1+pistol_0339.jpg
ba8cd04c0e50bb518b32293cfcef34f6906bef1bf5598bb97fd7f00aa966ea0f,img_00000975,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0340.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0340.jpg,Beretta+M9A1+pistol_0340.jpg
0af5ca3ff945cd9f75885ac01e3201b420c30943ca6fcbe41714faf17a1752e8,img_00000976,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0341.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0341.jpg,Beretta+M9A1+pistol_0341.jpg
ce1bd6fc2e9395cfa0e7d36d63957d1cf628d5149132e8e5498d9ae75ed9524a,img_00000977,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0343.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0343.jpg,Beretta+M9A1+pistol_0343.jpg
a7fb89b98dbe0d50d49e2a8eee92a76d8baf5797a383cdafedfe193f67442f45,img_00000978,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0346.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0346.jpg,Beretta+M9A1+pistol_0346.jpg
13197a4ee4742cbd1b098eec72307858edee307e0808dbf7b873bb7e4563260f,img_00000979,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0353.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0353.jpg,Beretta+M9A1+pistol_0353.jpg
4c10b3a8574eb97ec6588f3e853ed704d72cf2ce9d9bc8609d47348405259c78,img_00000980,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0354.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0354.jpg,Beretta+M9A1+pistol_0354.jpg
5b8ed4ff7855914a01db93d4f49f2100b36711c5e3bfd671dcf6fa179fb7ee48,img_00000981,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0358.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0358.jpg,Beretta+M9A1+pistol_0358.jpg
4d6a3667e9bedf0a99e19722d01289002ba95b73a0bbee130e95629c2d0a84db,img_00000982,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0362.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0362.jpg,Beretta+M9A1+pistol_0362.jpg
675734a2d091402a17285a65a4e353c5faa6bd8b60b583f17819b0d38f43a2a0,img_00000983,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0364.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0364.jpg,Beretta+M9A1+pistol_0364.jpg
1eadf7c6c06279a5b63166cfa0a169974eaf7af35d69942386d6057f51e22d52,img_00000984,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0365.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0365.jpg,Beretta+M9A1+pistol_0365.jpg
4c5c49db8f7385bdddbf435651860ae9a350d9ecdc039bb86f55290d87f62d35,img_00000985,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0367.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0367.jpg,Beretta+M9A1+pistol_0367.jpg
7a681163a63b8d6033c6fd88619b2a6b19e734edfbc7a1a58386836f737a2fe9,img_00000986,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0368.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0368.jpg,Beretta+M9A1+pistol_0368.jpg
188ed5cea3253d9d4502114c737bbe53873f3d03cc2a054e10745264310724fa,img_00000987,02_deepfirearm,subset_choosen/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0369.jpg,02_deepfirearm,train/Beretta+M9A1+pistol/Beretta+M9A1+pistol_0369.jpg,Beretta+M9A1+pistol_0369.jpg
33b77ff760f547022f892e2ce33901bd5599f55671fc8c11d32e1485352ff9c3,img_00000988,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0001.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0001.jpg,Brown+Bess+musket_0001.jpg
6b4481a155ff2d1b81dcaadca2670ffd291031618498c172bd8f780305bfc324,img_00000989,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0007.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0007.jpg,Brown+Bess+musket_0007.jpg
926623bc937d8c5705a1c9db34f4ef6bd5ae48697969e4df532ef36fee4aa0d9,img_00000990,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0011.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0011.jpg,Brown+Bess+musket_0011.jpg
e7c3a215110211108fda08fb9a11c2f17af4f33f3f2f453c18e6867ad35dfb5f,img_00000991,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0014.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0014.jpg,Brown+Bess+musket_0014.jpg
9327967bf99a4c2ebeaa1789cdb60ff00cc03df809baf786021b9fbf3868920a,img_00000992,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0019.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0019.jpg,Brown+Bess+musket_0019.jpg
3c4b43aba5488399398643dfbec097dba78b773cb84f25b33d202afffb20ed6f,img_00000993,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0021.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0021.jpg,Brown+Bess+musket_0021.jpg
915cc5a9fb154c4cc340b23c381153af5b229453791121d8caa5678c66721f6a,img_00000994,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0025.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0025.jpg,Brown+Bess+musket_0025.jpg
82d2f467620bbc08f4f93693cd5cc63c543cc68539b3ec387b8d1f79d69e22e7,img_00000995,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0028.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0028.jpg,Brown+Bess+musket_0028.jpg
accdd3da186b875b22253fe5276d7c7c40075eba0c4b8ef0a7abc5621a900c6e,img_00000996,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0033.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0033.jpg,Brown+Bess+musket_0033.jpg
65c1ee7caa675ceffbd8a494c2d1ee1508e6efbccecc6f8c21e247ab62a01ac4,img_00000997,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0034.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0034.jpg,Brown+Bess+musket_0034.jpg
ab7323108ba7f30acf9ae1630335e7c08fec050cb82a4fea529f34df1f7646bc,img_00000998,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0056.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0056.jpg,Brown+Bess+musket_0056.jpg
47904c62ec602db4a0f72ef076eb0f868500ab06e646a0025f90a835f14e812c,img_00000999,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0071.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0071.jpg,Brown+Bess+musket_0071.jpg
354f81751c1ae2ed854cfa61c62e1fdb1c60d838fa0d0f9d8082f8b3d314311d,img_00001000,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0076.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0076.jpg,Brown+Bess+musket_0076.jpg
12aa1ce6b8616d569552b2e210c40bb438e2ee2416a1b1049279fc66d2e0227d,img_00001001,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0077.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0077.jpg,Brown+Bess+musket_0077.jpg
774ede9486d276cf2b8972c60036e3b5d4821cc63f5e3bf1bd4d2121b2e4311c,img_00001002,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0078.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0078.jpg,Brown+Bess+musket_0078.jpg
f44c61ca622ced0ced2667b872f5588dfe4f1b950434de0d537be551043870a8,img_00001003,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0079.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0079.jpg,Brown+Bess+musket_0079.jpg
a1574b36bc5430731e712212c7d41e7351ddacbe8d6f74c966eb5c129e6b69b3,img_00001004,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0084.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0084.jpg,Brown+Bess+musket_0084.jpg
ef1867b093d169b13f819ac0b45f90ea5ef777c9e9fee0d5532ed941f13ce248,img_00001005,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0091.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0091.jpg,Brown+Bess+musket_0091.jpg
21292598e82101790781fdfbb99bf39a0b8f8908e11c9d51df0698c9c55e26ac,img_00001006,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0100.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0100.jpg,Brown+Bess+musket_0100.jpg
49661262b4e42841473394e754c49af63908547db1e42da49d14ae3266c2b65b,img_00001007,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0101.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0101.jpg,Brown+Bess+musket_0101.jpg
2f5b1612de486b3426280add4186f68219488ab348caf36671bfae984f2aede5,img_00001008,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0102.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0102.jpg,Brown+Bess+musket_0102.jpg
b374832bc4abcaaeb87c1fd502e363182b359c2f0ceabbacdead02643b56f11e,img_00001009,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0105.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0105.jpg,Brown+Bess+musket_0105.jpg
c387bc01cd3e9ba51fff726eb99616fe34b30ea79352a1b2e0ed3759bab147fd,img_00001010,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0118.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0118.jpg,Brown+Bess+musket_0118.jpg
e8bf9b21c2050a467a237c38511c5d5d6bee2556564a88825c15ba0bbff655a8,img_00001011,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0127.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0127.jpg,Brown+Bess+musket_0127.jpg
46f8768a7b68ac2122cd41429a243a9b8d251da3c7d42a6bcf3dd1ad8d0c1a18,img_00001012,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0133.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0133.jpg,Brown+Bess+musket_0133.jpg
6a1665e77a4a8938fcee5bb0edb4c6b504c11d9777aa8b6087c31fcd60bc5f6a,img_00001013,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0134.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0134.jpg,Brown+Bess+musket_0134.jpg
9663a0955466b0bb88893dd7a2f6c6c4e1e7a4841ff92dd133604b0d553a6b77,img_00001014,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0136.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0136.jpg,Brown+Bess+musket_0136.jpg
a02c6fc489bd11d6d87832707e5660ddfdd5092d066986a494e392dde94a866d,img_00001015,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0143.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0143.jpg,Brown+Bess+musket_0143.jpg
f6d2880c6e1de84a1c3df4b28daf3e3de4fdd8d943f88cf801d6fb18f584f445,img_00001016,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0144.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0144.jpg,Brown+Bess+musket_0144.jpg
2e28b69c5ddf9bec23e10694d155a5e438c8381bcac98e3a704b272ae043251f,img_00001017,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0154.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0154.jpg,Brown+Bess+musket_0154.jpg
d05ba619b377a3f40a794efdd4726bfb6fdad0449bc785ffd37a2b06536633dd,img_00001018,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0162.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0162.jpg,Brown+Bess+musket_0162.jpg
9ac1f91bad539a7615fe0e65913846fea984d81715261b077a674be150e58dfc,img_00001019,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0166.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0166.jpg,Brown+Bess+musket_0166.jpg
68615d67ca6f0478bc3b573cad758618a5906f7850cfa5b7a8a1aceaacd60efd,img_00001020,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0177.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0177.jpg,Brown+Bess+musket_0177.jpg
23dee7e30bcbadf481f8f6cafdb275899a3e657bb45d6d1de651b39734da7642,img_00001021,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0179.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0179.jpg,Brown+Bess+musket_0179.jpg
04af936501fbb3333a1f0b41e965b1f1e635baf5e2973951178f033390f35fc4,img_00001022,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0180.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0180.jpg,Brown+Bess+musket_0180.jpg
e8318d06e9b177ad1eaad0507221296750363f5e8c19f53cfe6b17715c4665a0,img_00001023,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0182.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0182.jpg,Brown+Bess+musket_0182.jpg
a6067315473dec0e2f120f683e8057e3fb759c1e1aab9e76a6b1accb09719df5,img_00001024,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0183.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0183.jpg,Brown+Bess+musket_0183.jpg
2b441a3858b879948033d173df677153d6faee18f752a8ad007acec74f8b2082,img_00001025,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0195.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0195.jpg,Brown+Bess+musket_0195.jpg
d59c737bb700266a7efceb476538114bc2b8fa03e02dedf780dd43c15ad60dbc,img_00001026,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0208.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0208.jpg,Brown+Bess+musket_0208.jpg
fb90ab7b035b07a422a9ac11441ef018971a5c3bb3ed11c6f8c1ab9af80de472,img_00001027,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0214.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0214.jpg,Brown+Bess+musket_0214.jpg
5edb4b6bf586e3b5f72a4bee33126e0937b062e868970791b85e821cdd70f7ed,img_00001028,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0221.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0221.jpg,Brown+Bess+musket_0221.jpg
6443c94d3a804b496fd644aa0ef72c1e5230c79d88e71f977f9d2942d1efb107,img_00001029,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0225.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0225.jpg,Brown+Bess+musket_0225.jpg
968018503361788752fbcd2ced0006fbb643d794ba7c2ce14ecbd50118ab5355,img_00001030,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0240.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0240.jpg,Brown+Bess+musket_0240.jpg
00a66ce5dd711917119d1fcefb80c3be045cc670f749690efd43f9b1b32aac54,img_00001031,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0248.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0248.jpg,Brown+Bess+musket_0248.jpg
6def58b5094be75d8ad43a20b60e6b5c7e1c22b5316be7cc92710e596f5e98ed,img_00001032,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0253.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0253.jpg,Brown+Bess+musket_0253.jpg
d9f7f2159d5cff5138c4a80864f2483249f7efb775b0d299bafa0d492931ef59,img_00001033,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0254.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0254.jpg,Brown+Bess+musket_0254.jpg
37ede1e00d76f83202ea44e7a05928bdf52288574d66bb7df7e6461d603e7baf,img_00001034,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0273.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0273.jpg,Brown+Bess+musket_0273.jpg
84ba43ca30ff90cc744b28a5fa4c53086f3852bf532ae66ca9c0273e482437e0,img_00001035,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0278.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0278.jpg,Brown+Bess+musket_0278.jpg
f5460c2de5ffab4cca0f960981c21a19a10200d2a5e7d42431f3fee7c8b46f7f,img_00001036,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0295.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0295.jpg,Brown+Bess+musket_0295.jpg
fcf29ee86138258920ec1d3a8c89cc5e3eabd48d74a6e8122d6e4d8907dbcc40,img_00001037,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0310.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0310.jpg,Brown+Bess+musket_0310.jpg
487dfe513a1a0db621578827a74fbf8986c887c51f08e50483afad0d11a368b4,img_00001038,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0313.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0313.jpg,Brown+Bess+musket_0313.jpg
63e09f556381e3ab17f3c8842948736f8a7d7f106cb04cbf9d2e368b773ebbe0,img_00001039,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0314.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0314.jpg,Brown+Bess+musket_0314.jpg
879321bbde754c04b681c60d665f65d575c5e687d2c8f6e41ad016d6e89c3ee4,img_00001040,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0326.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0326.jpg,Brown+Bess+musket_0326.jpg
0be04d7c01ce407d70c3c684882a4ababcb67cb9ee9110dc3b0f621df28a1700,img_00001041,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0327.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0327.jpg,Brown+Bess+musket_0327.jpg
63da77d94cb32281d4fa8769606d61e0b8afcb32ea942226ab1caa187f2ea3ea,img_00001042,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0329.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0329.jpg,Brown+Bess+musket_0329.jpg
4f04bbb405f193d6ea910ac61b73eac87f6875fc75e1275ba2f3df7bd2e28067,img_00001043,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0340.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0340.jpg,Brown+Bess+musket_0340.jpg
16d36ee88621be565a68d4be54744ab350a73563e1fc5d6f69c3bb790997ca72,img_00001044,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0351.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0351.jpg,Brown+Bess+musket_0351.jpg
12e61874c7510cfd292abc8b41b43a539eae33a3c2f8db508377c27f9af2ab8d,img_00001045,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0362.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0362.jpg,Brown+Bess+musket_0362.jpg
5692e20dc51d7e1e91205e3ad7a247e73540375dce5de755b5d491d474297996,img_00001046,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0392.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0392.jpg,Brown+Bess+musket_0392.jpg
0265c09edd53992b8610693af088850610f93ab458c673405c48a3b4bb5c766d,img_00001047,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0441.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0441.jpg,Brown+Bess+musket_0441.jpg
0b410ca3a7880a4155214c4988d9d202e064af1963a24b11c09a7eda49441771,img_00001048,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0443.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0443.jpg,Brown+Bess+musket_0443.jpg
e91cba9ff082f6aacee713aa28eeebc7c49e8b73e8d9b5c9e364ad0ab57cffdf,img_00001049,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0453.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0453.jpg,Brown+Bess+musket_0453.jpg
9fe3b6447cae9009ed402de38c9ce890f309b107c84329abd92ed226a262591f,img_00001050,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0455.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0455.jpg,Brown+Bess+musket_0455.jpg
f42a85154ffab6d3239632573aded70bbe33fb6a7da64720fc8e1f181b63f49e,img_00001051,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0479.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0479.jpg,Brown+Bess+musket_0479.jpg
edd3fa43f37325cef20ca80cae5f1f48105720adcf5b62fbaca315e356e62d85,img_00001052,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0487.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0487.jpg,Brown+Bess+musket_0487.jpg
a7fc117b074b850afdd762ce9ba3cc4755b50e3a53023dedda746f7e2e9898af,img_00001053,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0494.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0494.jpg,Brown+Bess+musket_0494.jpg
599084d0cdc7d81cb4041ddcde1d7622e84a19f75394535cedd14bec1b4ae1e7,img_00001054,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0505.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0505.jpg,Brown+Bess+musket_0505.jpg
24da6814162a25f1e71fb83a70f1fdd433f522434184fc60672905e0bba3f3e2,img_00001055,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0512.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0512.jpg,Brown+Bess+musket_0512.jpg
b2316ed93587b6f9bbeeb5c483d9b593260f0d4d39812968799ce898052b069e,img_00001056,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0514.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0514.jpg,Brown+Bess+musket_0514.jpg
9e0b5c7ef780cc01fe9dd4ceb64eafeddb87d37fb4247c4d17b0dfd7705d4103,img_00001057,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0515.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0515.jpg,Brown+Bess+musket_0515.jpg
34587f67b9a8a312fb63778c1b5477eab46cea0506869ef68e891b7b92d73998,img_00001058,02_deepfirearm,subset_choosen/Brown+Bess+musket/Brown+Bess+musket_0518.jpg,02_deepfirearm,train/Brown+Bess+musket/Brown+Bess+musket_0518.jpg,Brown+Bess+musket_0518.jpg
